date,year,avr_temp,max_temp,min_temp,avr_rH,max_rH,min_rH,avr_dewp,max_dewp,min_dewp,avr_hPa,max_hPa,min_hPa,avr_wind_vel,avr_radiation,tot_prec
22/05/2021,2021,22.3875,30.4,15.5,0.516666667,0.79,0.28,11.24583333,14,9,917.9208333,920.3,915.7,1.020833333,1380.533333,0
27/09/2021,2021,25.55,31.5,20.7,0.465,0.64,0.28,11.75,13.7,10.3,931.1,932.2,930,1.05,1077,0
20/06/2013,2013,17.2375,27.3,10.2,0.76875,0.97,0.27,11.92083333,16.8,6.5,932.225,934.6,930.2,0.670833333,1505.916667,0.2
12/06/2015,2015,16.7375,29,8.6,0.759583333,0.97,0.27,11.21666667,16.2,7.4,932.2083333,933.9,930.3,0.6,1296.2,0
07/06/2014,2014,17.8625,29.9,10.1,0.744583333,0.97,0.27,12.05,16.3,8,929.6166667,931.8,927.9,0.375,1137.783333,0
02/06/2019,2019,18.99583333,30.3,11.2,0.749583333,0.96,0.27,13.2375,17.7,8.8,930.7916667,932.6,929.5,0.279166667,1262.966667,0
02/07/2018,2018,16.975,28.4,9.5,0.74375,0.96,0.27,11.10416667,14.4,7.2,931.7833333,933.7,930,0.379166667,1283.033333,0
17/06/2022,2022,14.47083333,26.4,6.2,0.73625,0.96,0.27,8.3875,12.4,5.5,930.775,932.7,928.2,0.604166667,1449.6,0
10/12/2021,2021,21.6,31,14.4,0.732916667,0.96,0.27,15.46666667,19.5,9.5,926.575,928.5,923.5,0.770833333,1620.057143,0.2
04/04/2017,2017,19.60416667,29.2,12.1,0.7325,0.96,0.27,13.49166667,16.8,7.8,930.5666667,932.4,929.1,0.808333333,1884.55,0.2
12/07/2019,2019,13.32916667,26.8,3.8,0.72875,0.96,0.27,7.108333333,12.5,3.1,933.2375,935.1,931.1,0.375,1442.733333,0
10/07/2016,2016,18.15833333,29.2,10,0.726666667,0.96,0.27,11.81666667,14.3,7.5,933.5958333,935.5,931.1,0.779166667,1341.208333,0
01/05/2018,2018,18.19166667,29.2,10.6,0.722916667,0.96,0.27,11.7125,15.8,8.1,933.4041667,935.5,931.7,0.420833333,1448.9,0
20/04/2022,2022,19.51666667,29.9,12.2,0.7225,0.96,0.27,13.08333333,16.9,8.1,931.4,933.3,929.2,0.620833333,1568.2,0
13/07/2019,2019,15.10416667,28.6,5.7,0.718333333,0.96,0.27,8.4,13.6,5,933.1,935.4,930.8,0.375,1409.275,0.2
07/07/2018,2018,15.49583333,27.1,6.8,0.71625,0.96,0.27,8.8875,12.5,5.8,933.8291667,935.3,931.6,0.491666667,1390.016667,0
20/07/2018,2018,16.3375,28,7.8,0.71125,0.96,0.27,9.5,13.1,6.5,934,935.8,931.8,0.429166667,1463.391667,0
18/07/2022,2022,16.99166667,27.7,8.5,0.71125,0.96,0.27,10.22916667,15.6,6.6,935.9875,937.5,934.9,0.795833333,1429.9,0.2
10/07/2021,2021,13.85416667,25.8,4.9,0.705833333,0.96,0.27,6.945833333,11.5,3.9,934.6708333,936.7,932.5,0.483333333,1419.983333,0
09/10/2016,2016,20.85416667,32.6,12.3,0.70375,0.96,0.27,13.94166667,18.3,10.5,930.175,932.5,928,0.875,1822.238462,0.2
11/07/2021,2021,14.19583333,25.7,5.7,0.702916667,0.96,0.27,7.266666667,11.8,4.4,934.2958333,936.5,932.3,0.466666667,1358.233333,0
18/08/2021,2021,18.98333333,28.7,11.1,0.702916667,0.96,0.27,12.18333333,16.4,7.6,935.3375,937.6,933.5,0.770833333,1609.991667,0
08/08/2020,2020,15.36666667,26.8,6.2,0.696666667,0.96,0.27,8.354166667,12.4,4.6,938.3416667,940.3,936.1,0.766666667,1463.133333,0
24/02/2017,2017,23.0875,33.2,15.1,0.695,0.96,0.27,15.83333333,18.8,11.2,929.35,931.6,926.2,0.741666667,1964.884615,0
21/04/2021,2021,18.5,29.1,10.7,0.693333333,0.96,0.27,11.20833333,14,7.7,928.8458333,930.6,927.3,0.683333333,1647.333333,0
02/08/2016,2016,15.1875,27.2,5.7,0.690416667,0.96,0.27,7.783333333,12.2,5,935.6791667,938.1,933.7,1.004166667,1473.158333,0
17/08/2019,2019,14.87083333,26.2,6.4,0.689166667,0.96,0.27,7.770833333,11,5.1,935.6666667,938.1,932.3,0.5125,1649.366667,0
11/08/2020,2020,17.5375,27.5,9.6,0.689166667,0.96,0.27,10.22083333,13.7,6,932.8458333,934.7,930.9,0.7,1507.833333,0
13/04/2021,2021,19.70416667,30,10.7,0.6875,0.96,0.27,12.22083333,16.6,6.8,931.2208333,933.1,929.6,0.6375,1621.575,0.2
16/08/2015,2015,17.5,28.4,8.7,0.68375,0.96,0.27,10.19583333,14.3,6.9,936.0916667,937.9,934,1.033333333,1651.95,0
13/08/2016,2016,16.60416667,28.6,7.7,0.683333333,0.96,0.27,9.2625,12.8,6.9,932.0458333,934.3,929.4,0.633333333,1550.725,0
30/12/2016,2016,23.45416667,33.9,16.9,0.73125,0.95,0.27,17.32083333,20.1,11.8,929.7666667,931.8,927.6,0.8625,1820.4,0
02/07/2014,2014,16.925,29.1,9.4,0.724166667,0.95,0.27,10.64166667,15.3,7.6,932.7541667,934.7,931.2,0.620833333,1131,0
02/05/2022,2022,18.85833333,30.3,11.3,0.72125,0.95,0.27,12.34166667,16.5,8.3,931.2666667,933.6,929,0.641666667,1549.966667,0
03/08/2022,2022,17.99583333,28.8,10.3,0.712083333,0.95,0.27,11.3375,14.6,6.9,932.1125,934,929.9,0.475,1255.108333,0
28/07/2016,2016,17.39583333,29.2,8.6,0.703333333,0.95,0.27,10.61666667,14.9,7.8,932.8375,934.8,931.8,0.966666667,1238.4,0
06/11/2021,2021,23.61666667,33,16.5,0.703333333,0.95,0.27,16.625,19.9,11.1,925.8791667,928.2,923.1,0.670833333,1774.430769,0
10/08/2021,2021,16.9875,28.1,8.5,0.699166667,0.95,0.27,10.14166667,13.4,7.2,934.475,936.4,931.9,0.454166667,1393.625,0
09/07/2021,2021,14.34583333,25.4,5.8,0.694583333,0.95,0.27,7.1875,11.5,3.9,934.1208333,935.7,932.7,0.454166667,1376.533333,0
01/01/2017,2017,23.8,33.3,16.2,0.693333333,0.95,0.27,16.53333333,19.5,11,929.6458333,931.7,927.4,0.7375,1911.457143,0
08/08/2022,2022,18.85416667,29.5,10.9,0.69125,0.95,0.27,11.80416667,15.3,7.7,930.6041667,932.9,928.9,1.004166667,1036.558333,0
16/08/2020,2020,19.43333333,31.6,11,0.689583333,0.95,0.27,12.0125,15.6,9.5,929.7416667,931.7,927.7,0.595833333,1548.983333,0
09/01/2019,2019,23.6125,30.9,17.4,0.6875,0.95,0.27,16.32083333,20,9.3,930.8166667,932.5,929.1,0.975,1770.392857,0
18/12/2019,2019,23.64583333,33.3,15.8,0.68375,0.95,0.27,16.07916667,19.9,10.7,927.95,929.8,926,0.6125,1724.657143,0.2
03/10/2018,2018,23.62916667,33.5,15.8,0.682916667,0.95,0.27,15.8,19.1,11.4,928.925,931,926,0.5125,1854.561538,0
03/08/2019,2019,18.49583333,29.2,10.1,0.68125,0.95,0.27,11.04583333,15.3,7.8,932.2,934.2,930.8,0.433333333,1208.266667,0
23/09/2022,2022,22.45416667,30.5,17.2,0.68,0.95,0.27,14.84166667,19,9.1,928.0041667,929.7,926.5,0.983333333,1453.192308,0
15/12/2020,2020,22.9625,33.4,14.3,0.671666667,0.95,0.27,14.94166667,20.2,10.9,927.7916667,929.4,925.2,0.591666667,1851.342857,0
28/08/2019,2019,17.7125,26.5,10.1,0.66875,0.95,0.27,10.34166667,13,5.1,935.5833333,937.4,933.3,0.925,1419.358333,0
03/09/2021,2021,19.2,29.9,10.5,0.665,0.95,0.27,11.30833333,14.7,8.1,932.1791667,934.2,929,0.466666667,1560.45,0
09/02/2014,2014,22.35833333,31.8,13.8,0.655416667,0.95,0.27,13.95833333,17.5,9.7,930.5166667,932.9,928.5,1,1977.042857,0
11/02/2014,2014,22.8875,31.4,16.4,0.654166667,0.95,0.27,14.70833333,18,8.9,930.4083333,932.4,928.3,1.175,1820.564286,0
28/01/2021,2021,22.44583333,32.5,13.5,0.652083333,0.95,0.27,13.95833333,16.9,10.6,928.6625,930.5,925.8,0.5625,1767.528571,0
28/09/2013,2013,22.98333333,33.2,14.2,0.6375,0.95,0.27,14.35,16.7,11.4,930.6625,933.1,927.3,0.904166667,2083.207692,0
25/12/2015,2015,24.05416667,33.6,17.2,0.680416667,0.94,0.27,16.52083333,19.3,11.3,930.6416667,932.6,927.5,0.929166667,1781.742857,0
30/01/2021,2021,23.6,33.1,16.2,0.679583333,0.94,0.27,16,18.6,11.3,929.5708333,931.8,927.1,0.654166667,1655.435714,0
22/01/2015,2015,25.27083333,33.6,19.4,0.63875,0.94,0.27,16.325,20.4,11.2,928.2208333,930.6,925.4,1.245833333,1671.257143,0.2
31/08/2018,2018,19.91666667,29.2,11.3,0.638333333,0.94,0.27,11.50833333,13.6,7.5,932.2625,934.5,929.4,0.741666667,1889.158333,0
26/02/2014,2014,23.6,33.5,15.8,0.629166667,0.94,0.27,14.52916667,18,10.6,929.4958333,931.4,926.5,1.070833333,1954.315385,0
10/11/2015,2015,25.4875,34.1,17.6,0.628333333,0.94,0.27,16.4625,19.1,12.2,931.6458333,933.6,928.9,1.145833333,2011.515385,0
16/01/2015,2015,23.96666667,33.6,15.5,0.617916667,0.94,0.27,14.40416667,17.6,11.5,931.0333333,933.4,928.6,1.05,1958.714286,0
14/01/2015,2015,24.76666667,34.4,15.9,0.6125,0.94,0.27,15.17916667,18.2,12,930.0625,932.4,927.8,1.1875,1988.435714,0
07/10/2014,2014,16.60833333,26.4,7.3,0.595833333,0.94,0.27,7.1375,11.3,5,934.2916667,936.6,932,1.329166667,1705.584615,0
17/10/2022,2022,20.54166667,29.7,12.1,0.6425,0.93,0.27,12.27916667,15.6,8.7,930.1666667,932.3,928.1,0.325,1333.371429,0
08/09/2021,2021,22.9875,32.7,14.3,0.624166667,0.93,0.27,14.17916667,16.3,11.2,929.975,932,927.2,0.675,1637.325,0
12/08/2015,2015,16.85833333,25.9,10.1,0.6475,0.92,0.27,8.754166667,12.3,4.8,937.2,939.5,934.4,1.2625,1588.591667,0
27/10/2016,2016,25.64583333,33.4,18.7,0.620416667,0.92,0.27,16.30833333,19,11.6,924.6083333,927.5,920.9,1.341666667,1831.023077,0
29/10/2022,2022,24.52916667,33.1,19.5,0.634166667,0.9,0.27,16.00833333,18.5,11.3,928.0375,930.4,924.1,0.845833333,1337.935714,0
14/09/2019,2019,22.37916667,33.1,14.5,0.595416667,0.9,0.27,12.88333333,16.2,10.1,931.7416667,934.4,929.5,1.066666667,1747.55,0
13/08/2017,2017,18.25416667,29.7,9.1,0.66625,0.89,0.27,10.7625,20.7,5.1,932.6666667,935,929.7,0.633333333,1559.816667,0
24/08/2017,2017,17.02916667,28.2,8,0.662916667,0.89,0.27,9.575,18.5,5.8,935.5208333,938,932.7,1.070833333,1579.783333,0
03/11/2013,2013,21.83333333,30.6,16.1,0.613333333,0.89,0.27,12.83333333,15.1,8.3,929.5833333,932.6,925.2,1.141666667,2118.969231,0
20/08/2017,2017,20.5375,32,11.6,0.6225,0.88,0.27,11.83333333,20.7,7.3,930.3916667,932.2,927.7,1.016666667,1620.075,0
17/09/2017,2017,19.36666667,29.8,10.6,0.596666667,0.87,0.27,10.03333333,19.5,6,934.7958333,937.1,932.2,1.220833333,1927.766667,0
25/10/2017,2017,23.82916667,31.5,16.7,0.55625,0.86,0.27,13.40416667,15.6,9.7,931.0166667,932.9,928.2,1.454166667,1902.530769,0
17/01/2019,2019,25.82916667,33.5,21.4,0.624583333,0.85,0.27,17.3875,20.3,11.2,931.35,934.3,928.4,1.208333333,1899.035714,0
19/05/2021,2021,19.78333333,28.3,13.4,0.575416667,0.85,0.27,10.2625,13.7,6.6,919.175,920.8,917.7,0.85,1387.241667,0
30/07/2018,2018,20.39166667,27.9,14.2,0.552083333,0.8,0.27,10.21666667,12,6.6,920.0041667,921.8,918,1.045833333,1473.6,0
03/10/2014,2014,20.65416667,28,14.4,0.490416667,0.72,0.27,8.770833333,11.9,6,935.3541667,937.7,933.3,3.570833333,1948.976923,0
16/06/2016,2016,14.22916667,25.6,6.5,0.759166667,0.97,0.26,8.841666667,13.2,4.4,937.0125,938.9,934.7,0.645833333,1395.408333,0.2
17/06/2014,2014,16.92916667,28.3,9.1,0.747083333,0.97,0.26,11.20833333,14.9,6,935.4458333,937.3,932.9,0.454166667,1214.708333,0
08/07/2013,2013,15.3875,27.5,6.7,0.74,0.97,0.26,9.404166667,14.3,6.1,934.5375,936.7,933.5,0.675,1547.1,0
14/05/2014,2014,15.30416667,27.5,6.7,0.722083333,0.97,0.26,8.795833333,13.7,6.2,932.2958333,934.4,930,0.6125,1555.866667,0
04/07/2014,2014,16.9375,28.6,8.3,0.7175,0.97,0.26,10.2625,14.4,6.4,935.8333333,937.6,934.5,0.691666667,1209.016667,0
07/07/2020,2020,16.20416667,26.4,8.6,0.719583333,0.96,0.26,9.675,14.6,4.7,932.6708333,934.5,930.2,0.883333333,1397.116667,0
12/07/2016,2016,17.3125,29.6,8.5,0.718333333,0.96,0.26,10.52083333,14.4,7.8,931.75,934.1,930.3,0.645833333,1371.125,0
11/04/2021,2021,18.68333333,29.7,10.9,0.710416667,0.96,0.26,11.8375,15.7,8,930.9666667,933.2,928.7,0.316666667,1839.975,0
12/04/2016,2016,21.39166667,32.3,13.4,0.70875,0.96,0.26,14.40833333,17.9,9.6,931.7625,934.4,929.9,0.895833333,1850.466667,0.2
29/07/2015,2015,18.63333333,29.4,10.3,0.704583333,0.96,0.26,11.74166667,15.6,7.7,934.9791667,937,933.6,0.75,1328.291667,0
09/04/2016,2016,22.75416667,32.7,14.5,0.691666667,0.96,0.26,15.26666667,19,10,929.1,930.9,927.4,0.983333333,1805.791667,0
03/08/2015,2015,16.37083333,28.7,7.1,0.690416667,0.96,0.26,8.870833333,12.8,6.3,934.1041667,936.1,932,0.795833333,1580.808333,0.2
07/10/2016,2016,19.13333333,27.7,11.5,0.689583333,0.96,0.26,11.6,16.9,5.6,924.7958333,926.9,922.1,1.179166667,2067.8,0.4
05/08/2015,2015,16.42916667,28,7,0.686666667,0.96,0.26,8.8,13.3,6.1,933.9625,935.7,931.9,0.620833333,1567.091667,0
25/09/2020,2020,20.8125,30.7,12.9,0.685833333,0.96,0.26,13.27083333,17.7,8.7,933.1291667,935.4,930.1,0.683333333,1846.253846,0
04/08/2015,2015,16.60416667,28.4,7.4,0.685416667,0.96,0.26,8.979166667,13.2,6.7,934.3083333,936.4,932.7,0.925,1520.016667,0
16/12/2019,2019,22.2875,31.1,15,0.679583333,0.96,0.26,14.66666667,18.7,8.8,930.2666667,932.6,926.7,0.929166667,1976.885714,0
06/08/2016,2016,17.325,28.1,8.7,0.6775,0.96,0.26,9.520833333,13.3,6.1,934.8583333,936.9,932.7,0.675,1500.558333,0
21/08/2018,2018,16.7125,27.5,8,0.6725,0.96,0.26,8.966666667,12.9,5.7,936.3166667,938.2,933.7,0.683333333,1664.608333,0
15/08/2022,2022,15.22916667,26.3,5.8,0.668333333,0.96,0.26,7.391666667,11.8,4.9,933.4583333,935.9,930,0.783333333,1620.3,0
16/09/2013,2013,20.55416667,31.4,11.2,0.666666667,0.96,0.26,12.5125,15.4,9.5,929.325,932.1,925.6,1.016666667,1865.3,0
28/08/2016,2016,18.6,30.5,9.5,0.662916667,0.96,0.26,10.69166667,13.1,8.2,932.7916667,935.4,930.3,1.016666667,1670.191667,0
18/08/2015,2015,18.54583333,28.4,9.4,0.654166667,0.96,0.26,10.2125,14,7.2,934.875,937.1,931.8,0.820833333,1551.633333,0
09/08/2014,2014,13.90833333,25.9,4.4,0.653333333,0.96,0.26,5.641666667,10.4,3.7,935.2458333,937.6,932.7,1.166666667,1619.691667,0
06/01/2013,2013,24.6375,34.6,16.8,0.652083333,0.96,0.26,16.06666667,19.1,11.2,929.2041667,931.4,925.2,0.595833333,2291.028571,0
10/09/2014,2014,17.76666667,29.6,8.3,0.649166667,0.96,0.26,9.383333333,13.4,6.8,933.1416667,935,930.4,1.1125,1901.725,0
07/09/2014,2014,16.29583333,27.2,6.3,0.628333333,0.96,0.26,7.495833333,11.2,5.5,935.8416667,938,932.7,0.945833333,1892.9,0
09/09/2014,2014,17.6125,27.4,7.7,0.618333333,0.96,0.26,8.666666667,12.4,6,934.7791667,937.1,932.2,1.516666667,1863.108333,0
03/07/2018,2018,17.18333333,28.9,9.2,0.719166667,0.95,0.26,10.63333333,14.2,6.7,931.9583333,933.8,930.4,0.491666667,1300.041667,0
26/04/2021,2021,19.9625,31,12.5,0.710833333,0.95,0.26,13.20833333,17.9,8.8,928.1041667,929.8,926.1,0.295833333,1256.8,0
24/04/2021,2021,19.07083333,30.4,11,0.705833333,0.95,0.26,12.15416667,16.6,8.5,928.9583333,931.1,926.5,0.475,1592.3,0.2
14/01/2022,2022,24.67083333,33.8,18.2,0.695,0.95,0.26,17.19166667,21.4,11.4,933.1625,934.8,931.8,0.9875,1995.784615,0
30/01/2019,2019,23.75,34,16,0.692083333,0.95,0.26,16.40416667,19.3,11.2,931.3375,933.1,929.1,0.575,1809.364286,0
31/07/2019,2019,18.40833333,29.1,10.6,0.690833333,0.95,0.26,11.16666667,14.2,6.9,932.5083333,934,930.3,0.529166667,1327.025,0
04/08/2022,2022,17.2,28.3,8.8,0.687916667,0.95,0.26,9.666666667,14.5,6.4,931.3916667,933.4,929.2,0.595833333,1465.716667,0
16/08/2021,2021,19.13333333,30.8,10.4,0.672916667,0.95,0.26,11.5,14.7,8,931.3833333,933.7,929,0.6375,1443.666667,0
17/11/2014,2014,21.00416667,29.8,13.8,0.6725,0.95,0.26,13.5,16.7,7.7,929.1333333,931.1,926.8,0.9125,1862.15,0.2
18/01/2018,2018,22.96666667,31.8,14.3,0.6675,0.95,0.26,14.8625,19.2,9.1,931.25,933.7,928.5,0.883333333,1967.707143,0
27/02/2014,2014,23.50833333,33.6,15.5,0.665833333,0.95,0.26,15.50833333,18.4,10.8,928.0291667,930.4,925,0.8,2035.723077,0
24/08/2019,2019,18.34583333,28.5,10.2,0.665,0.95,0.26,10.575,13.7,6.2,934.1875,936.2,932.4,0.858333333,1676.733333,0
27/01/2021,2021,22.825,31.7,15,0.656666667,0.95,0.26,14.55416667,18.1,8.5,929.7625,931.9,927.1,0.85,1805.864286,0
10/01/2015,2015,23.4125,34.3,14.7,0.655,0.95,0.26,15.01666667,19.7,11.3,930.8458333,932.9,928,0.95,1859.421429,0.2
22/08/2021,2021,17.075,28,7.8,0.644166667,0.95,0.26,8.5375,12.5,5.9,932.0583333,934,929.5,0.879166667,1700.466667,0
23/09/2016,2016,20.8875,31.8,11.5,0.642916667,0.95,0.26,12.32916667,15.5,9.4,932.7625,935.5,929.6,0.9375,1856.130769,0
29/08/2014,2014,21.67916667,32.1,13.2,0.635,0.95,0.26,13.15,15.8,9.4,931.6416667,933.9,929.4,1.083333333,1586.241667,0
09/01/2015,2015,22.31666667,32,13.6,0.632916667,0.95,0.26,13.44583333,16.9,9.6,931.4625,933.6,929.8,1.170833333,1926.95,0
13/10/2022,2022,21.725,31.6,12.7,0.6225,0.95,0.26,12.37083333,16.2,8.9,931.8083333,934.2,929.9,0.616666667,1843.423077,0
16/08/2019,2019,15.87916667,26,8.6,0.674166667,0.94,0.26,8.545833333,11.5,5.1,938.2375,940.5,935.2,0.633333333,1643.866667,0
27/08/2022,2022,19.02916667,28.8,11.8,0.65125,0.94,0.26,10.76666667,14.3,6.5,933.1625,935.3,930.6,0.8375,1343.941667,0
13/11/2015,2015,26.45416667,36.2,19.2,0.645833333,0.94,0.26,17.7,20.6,13.1,926.3708333,928.3,923.6,1.0375,1810.253846,0.4
11/08/2022,2022,14.77083333,25.4,5.4,0.637916667,0.94,0.26,6.620833333,10.3,4,931.8916667,933.4,930.3,0.675,1577.2,0
18/10/2016,2016,25.28333333,34.9,16.8,0.62125,0.94,0.26,16.11666667,19.1,12.3,928.7208333,930.7,925.9,0.916666667,1948.276923,0
11/07/2018,2018,17.93333333,26.4,11.6,0.677083333,0.93,0.26,10.85416667,13.3,3.6,933.2041667,934.8,931.9,0.604166667,1019.008333,0
11/11/2015,2015,24.77916667,35.7,17.2,0.645,0.93,0.26,16.5,18.5,12.4,929.8541667,932.3,926,1.041666667,1872.046154,0.4
12/08/2013,2013,21.00833333,30,14.4,0.642083333,0.93,0.26,12.825,15.2,7.9,930.3666667,932.5,928.6,0.85,1663.466667,0
07/09/2015,2015,23.75,32.8,15.8,0.629583333,0.93,0.26,15.12916667,17.8,10.6,928.3583333,930.5,925.4,1.5125,1409.416667,0
12/07/2018,2018,16.98333333,27.6,10.6,0.7,0.92,0.26,10.32916667,13.3,5.7,935.0166667,937.3,932.7,0.520833333,1264.508333,0
19/09/2014,2014,22.30416667,31.1,12.8,0.570416667,0.92,0.26,12.025,14.6,8.5,929.8166667,931.7,927.5,1.391666667,1560.341667,0
12/08/2021,2021,18.20416667,28.4,10.5,0.643333333,0.91,0.26,10.18333333,13.2,6.3,933.3208333,935.1,931.8,0.85,1498.458333,0
26/10/2022,2022,22.87083333,32.4,15.9,0.642083333,0.91,0.26,14.58333333,16.7,9.8,928.725,931.3,926,0.916666667,1556.378571,0
02/09/2019,2019,21.90833333,32.1,13.8,0.62875,0.91,0.26,13.10833333,15.8,9,929.8333333,932.7,928,0.8875,1491.283333,0
05/05/2021,2021,21.04583333,28.8,14,0.6175,0.91,0.26,12.15833333,15.9,6.3,920.825,922.9,918.7,0.795833333,1604.158333,0
02/10/2015,2015,24.52916667,34.2,17.1,0.615833333,0.9,0.26,15.5,19.1,11.6,929.275,931.4,926.5,1.070833333,1724.707692,4
29/09/2014,2014,25.49583333,34.2,16.2,0.546666667,0.9,0.26,14.40416667,16.6,11.4,930.4125,932.6,927,1.016666667,1641.861538,0
02/10/2014,2014,25.2875,32.8,18.6,0.542916667,0.89,0.26,14.125,17.7,9.8,931.2291667,933.5,929.1,2.2375,1849.623077,0
12/09/2021,2021,24.37083333,32.6,18.3,0.59125,0.88,0.26,14.60833333,17.9,10,932.8541667,935.7,930.5,1.104166667,1699.391667,0
11/09/2021,2021,24.39583333,33.4,16.8,0.581666667,0.88,0.26,14.40833333,17.6,10.6,931.3708333,933.7,929.8,0.658333333,1385.991667,0
28/06/2021,2021,17.64583333,25.3,10.2,0.579583333,0.88,0.26,8.475,9.9,3.9,922.5291667,924.3,921.1,1.366666667,1380.375,0
26/10/2019,2019,24.69166667,34.2,19.3,0.63375,0.87,0.26,16.20416667,18.5,10.9,930,932.2,926.8,1.045833333,1609.538462,0.4
12/09/2022,2022,23.1,31.7,16.2,0.57625,0.87,0.26,13.29166667,15.1,9.8,929.9708333,932.9,926.8,1.2125,1608.9,0
04/09/2018,2018,21.04583333,27.1,16.5,0.554166667,0.87,0.26,10.70416667,15.2,5.1,926.7958333,928.9,925,1.270833333,1691.4,0.4
13/09/2017,2017,19.35833333,29.5,8.7,0.564166667,0.85,0.26,9.1375,18.7,4.3,935.7,937.8,933.4,1.170833333,1947.275,0
25/09/2017,2017,18.45416667,26.8,10.1,0.574583333,0.84,0.26,8.729166667,17.8,3.8,934.1,936.8,932.4,1.458333333,1704.591667,0
16/09/2017,2017,19.25416667,30.8,10.5,0.5675,0.84,0.26,9.166666667,18,4,935.1291667,937.3,932.4,1.5125,1961.866667,0
05/10/2020,2020,26.61666667,35.2,19.2,0.565,0.84,0.26,16.08333333,18,12.1,930.2791667,932.5,927.5,0.7625,1612.678571,0
20/09/2021,2021,25.34583333,34.4,17.6,0.53625,0.83,0.26,14.01666667,17.2,11.1,929.6666667,932.3,927.2,0.6625,1774.833333,0
08/06/2015,2015,16.55833333,27.2,9,0.739166667,0.97,0.25,10.37916667,15.4,4.3,934.1833333,935.9,931.9,0.625,1410.416667,0.2
03/06/2014,2014,18.02916667,27.3,11.1,0.73625,0.97,0.25,11.75833333,15.4,5,928.5458333,930.4,926.9,0.679166667,1342.841667,0
07/08/2014,2014,13.07083333,25.9,4.1,0.719166667,0.97,0.25,6.5875,10.3,3.5,937.4916667,940,935.2,0.754166667,1654.4,0
29/07/2013,2013,15.5,27.6,6.1,0.714583333,0.97,0.25,8.654166667,13.5,5.3,934.8291667,936.9,933.5,0.829166667,1698.55,0.2
16/07/2013,2013,17.325,28.8,8.6,0.707916667,0.97,0.25,10.2,14.2,6.4,932.375,934.1,931.3,0.7125,1584.4,0
22/07/2014,2014,15.5125,25.8,7.3,0.704166667,0.97,0.25,8.733333333,13.3,3.4,936.6833333,938.9,934.8,1.029166667,1493.216667,0
06/08/2013,2013,17.45833333,28.7,8.6,0.703333333,0.97,0.25,10.50416667,14.5,6.4,934.7791667,936.8,932.7,0.866666667,1735.166667,0
10/08/2014,2014,14.52916667,25.8,5.7,0.681666667,0.97,0.25,6.970833333,11.5,3.8,935.0125,936.8,932.1,1.066666667,1642.958333,0.2
09/09/2013,2013,18.47916667,29.2,9.1,0.680416667,0.97,0.25,10.72083333,14,6.9,935.3958333,937.6,933.6,0.908333333,2119.65,0
03/07/2019,2019,16.84166667,28.7,8.7,0.726666667,0.96,0.25,10.32916667,14.5,6.6,927.9416667,930.1,926.1,0.583333333,1250.65,0
01/05/2022,2022,18.77083333,29,11.6,0.720833333,0.96,0.25,12.21666667,16.4,6.4,931.5666667,933.8,929.2,0.616666667,1553.483333,0.2
03/07/2014,2014,17.5375,29.8,9.4,0.715416667,0.96,0.25,10.74166667,15.9,6.5,934.9041667,936.9,933.3,0.683333333,1204.441667,0
17/03/2014,2014,21.575,31.9,14.3,0.71125,0.96,0.25,14.7625,18.1,8,930.2083333,932.5,927.8,0.766666667,1967.35,0
23/07/2014,2014,14.6875,26.7,5.5,0.7,0.96,0.25,7.7,12,4.4,935.8166667,938.2,932.3,0.995833333,1468.108333,0
08/07/2016,2016,17.15833333,28.4,8.5,0.695833333,0.96,0.25,9.591666667,13.1,5.8,934.5916667,936.6,932.8,0.741666667,1386.833333,0
14/08/2013,2013,19.00833333,30.7,10,0.683333333,0.96,0.25,11.3625,15.7,8.2,931.0583333,932.9,928.8,0.870833333,1613.833333,0
24/09/2018,2018,22.975,33.4,14.5,0.670416667,0.96,0.25,14.80416667,18.2,9.8,929.4916667,931.7,927.2,0.65,1914.615385,0
27/10/2013,2013,22.38333333,33.1,13.7,0.663333333,0.96,0.25,14.27916667,18.4,9.4,927.5666667,929.8,923.9,0.908333333,1766.869231,0
26/08/2013,2013,18.875,31.2,9.4,0.662916667,0.96,0.25,10.63333333,15.5,7.9,930.1583333,932,927.8,1.008333333,1759.775,0
11/09/2016,2016,20.65416667,30.8,12.1,0.644583333,0.96,0.25,11.90416667,15.5,7.4,934.1791667,936.5,930.7,1.141666667,1899.158333,0
23/04/2021,2021,18.6375,30.6,10.7,0.703333333,0.95,0.25,11.50416667,16.1,7.3,929.4458333,932,927.5,0.5375,1620.616667,0
16/07/2021,2021,17.56666667,28.3,8.7,0.690416667,0.95,0.25,10.17083333,14.2,5.9,931.5625,933.2,929.4,0.45,1423.35,0
29/07/2022,2022,16.54166667,29.3,7.3,0.687083333,0.95,0.25,9.033333333,12.6,6.3,929.4666667,932.1,926.8,0.929166667,1528.818182,0
14/08/2022,2022,15.77083333,25.9,7.1,0.672916667,0.95,0.25,8.241666667,12.3,3.6,935.5875,937.2,933,0.929166667,1617,0
01/08/2019,2019,18.1375,29.7,9,0.6725,0.95,0.25,10.19583333,14,6.9,931.9208333,933.6,929.7,0.775,1514.291667,0.2
30/08/2020,2020,18.8625,30.9,9.9,0.668333333,0.95,0.25,10.6875,15,7.3,932.4416667,934.9,930.5,0.583333333,1776.6,0
